JobName,jobid,pgid,ImagePath,tfName,Quantity1,Quantity2,Quantity3,Shape,ColorLine,catName,page_Name,page_Scale,page_Width,page_Height,page_Scale1,page_Scale2,page_UID,Position,Quantity,FlipX,FlipY,ZoomFac,ScaleStyle,IsCustomScale
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,E6 Wall 1006 2 Layers Inside,1,3,3,-1,0,09.2 GWB Walls,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x313137342E3936393B313434362E3438343B3939382E3936393B313434362E3438343B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,E6 Wall 1006 2 Layers Inside,1,3,3,-1,0,09.2 GWB Walls,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x3939382E3936393B313434362E3438343B3939382E3936393B313436362E3438343B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,E6 Wall 1006 2 Layers Inside,1,3,3,-1,0,09.2 GWB Walls,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x3939382E3936393B313436362E3438343B3838382E3936393B313436362E3438343B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,E6 Wall 1006 2 Layers Inside,1,3,3,-1,0,09.2 GWB Walls,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x3838382E3936393B313436362E3438343B3838322E3735373B313434332E3330313B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,E6 Wall 1006 2 Layers Inside,1,3,3,-1,0,09.2 GWB Walls,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x3838322E3735373B313434332E3330313B3439382E3735373B313434332E3330313B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,E6 Wall 1006 2 Layers Inside,1,3,3,-1,0,09.2 GWB Walls,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x3439382E3735373B313434332E3330313B3439382E3735373B313738312E3330313B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,E6 Wall 1006 2 Layers Inside,1,3,3,-1,0,09.2 GWB Walls,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x3439382E3735373B313738312E3330313B3532332E3735373B313738312E3330313B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,E6 Wall 1006 2 Layers Inside,1,3,3,-1,0,09.2 GWB Walls,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x3532332E3735373B313738312E3330313B3532332E3735373B313839372E3330313B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,E6 Wall 1006 2 Layers Inside,1,3,3,-1,0,09.2 GWB Walls,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x3532332E3735373B313839372E3330313B3436382E3735373B313839372E3330313B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,E6 Wall 1006 2 Layers Inside,1,3,3,-1,0,09.2 GWB Walls,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x3436382E3735373B313839372E3330313B3436382E3735373B323233392E3330313B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,Wall W4C Load Bearing/Shear Insulated 1102  1 Layer Each Side,1,3,4,-1,0,09.2 GWB Walls,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x323638312E3637383B313137362E38323B323638312E3637383B313334392E38323B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,Spray Insulation 1006,1,3,20,-1,0,07 Insulation,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x3436382E3938343B323234312E3632393B3730352E3938343B323234312E3632393B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,Spray Insulation 1006,1,3,20,-1,0,07 Insulation,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x3730352E3938343B323234312E3632393B3839332E3836313B323236392E3935383B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,Spray Insulation 1006,1,3,20,-1,0,07 Insulation,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x3839332E3836313B323236392E3935383B3839332E3836313B323230392E3935383B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,Spray Insulation 1006,1,3,20,-1,0,07 Insulation,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x3839332E3836313B323230392E3935383B313030362E3836313B323230392E3935383B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,Spray Insulation 1006,1,3,20,-1,0,07 Insulation,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x313030362E3836313B323230392E3935383B313030362E3836313B323234332E3935383B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,Spray Insulation 1006,1,3,20,-1,0,07 Insulation,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x313030362E3836313B323234332E3935383B313139352E3835353B323237312E3536373B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,Spray Insulation 1006,1,3,20,-1,0,07 Insulation,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x313139352E3835353B323237312E3536373B313139352E3835353B323230382E3536373B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,Spray Insulation 1006,1,3,20,-1,0,07 Insulation,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x313139352E3835353B323230382E3536373B313330382E3835353B323230382E3536373B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,Spray Insulation 1006,1,3,20,-1,0,07 Insulation,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x313330382E3835353B323230382E3536373B313330382E3835353B323234322E3536373B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,Spray Insulation 1006,1,3,20,-1,0,07 Insulation,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x313330382E3835353B323234322E3536373B313439332E3538343B323237312E3631373B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,Spray Insulation 1006,1,3,20,-1,0,07 Insulation,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x313439332E3538343B323237312E3631373B313439332E3538343B323230392E3631373B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,Spray Insulation 1006,1,3,20,-1,0,07 Insulation,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x313439332E3538343B323230392E3631373B313630362E3538343B323230392E3631373B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,Spray Insulation 1006,1,3,20,-1,0,07 Insulation,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x313630362E3538343B323230392E3631373B313630362E3538343B323233392E3631373B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,Spray Insulation 1006,1,3,20,-1,0,07 Insulation,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x313630362E3538343B323233392E3631373B313739332E3835393B323237312E3638343B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,Spray Insulation 1006,1,3,20,-1,0,07 Insulation,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x313739332E3835393B323237312E3638343B313739332E3835393B323231302E3638343B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,Spray Insulation 1006,1,3,20,-1,0,07 Insulation,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x313739332E3835393B323231302E3638343B313930342E3835393B323231302E3638343B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,Spray Insulation 1006,1,3,20,-1,0,07 Insulation,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x313930342E3835393B323231302E3638343B313930342E3835393B323234342E3638343B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,Spray Insulation 1006,1,3,20,-1,0,07 Insulation,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x313930342E3835393B323234342E3638343B323039322E3035373B323237302E37323B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,Spray Insulation 1006,1,3,20,-1,0,07 Insulation,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x323039322E3035373B323237302E37323B323039322E3035373B323231342E37323B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,Spray Insulation 1006,1,3,20,-1,0,07 Insulation,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x323039322E3035373B323231342E37323B323230372E3035373B323231342E37323B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,Spray Insulation 1006,1,3,20,-1,0,07 Insulation,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x323230372E3035373B323231342E37323B323230372E3035373B323234332E37323B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,Spray Insulation 1006,1,3,20,-1,0,07 Insulation,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x323230372E3035373B323234332E37323B323339352E38383B323237322E3437323B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,Spray Insulation 1006,1,3,20,-1,0,07 Insulation,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x323339352E38383B323237322E3437323B323339352E38383B323231302E3437323B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,Spray Insulation 1006,1,3,20,-1,0,07 Insulation,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x323339352E38383B323231302E3437323B323530352E38383B323231302E3437323B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,Spray Insulation 1006,1,3,20,-1,0,07 Insulation,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x323530352E38383B323231302E3437323B323530352E38383B323234332E3437323B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,Spray Insulation 1006,1,3,20,-1,0,07 Insulation,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x323530352E38383B323234332E3437323B323634392E38383B323234332E3437323B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,Spray Insulation 1006,1,3,20,-1,0,07 Insulation,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x323634392E38383B323234332E3437323B323634392E38383B323136352E3437323B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,Spray Insulation 1006,1,3,20,-1,0,07 Insulation,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x323634392E38383B323136352E3437323B323738352E38383B323136352E3437323B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,Spray Insulation 1006,1,3,20,-1,0,07 Insulation,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x323738352E38383B323136352E3437323B323738352E38383B323234362E3437323B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,Spray Insulation 1006,1,3,20,-1,0,07 Insulation,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x323738352E38383B323234362E3437323B333139392E38383B323234362E3437323B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,Spray Insulation 1006,1,3,20,-1,0,07 Insulation,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x333139392E38383B323234362E3437323B333139392E38383B323233322E3437323B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,Spray Insulation 1006,1,3,20,-1,0,07 Insulation,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x333139392E38383B323233322E3437323B333331392E38383B323233322E3437323B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,Spray Insulation 1006,1,3,20,-1,0,07 Insulation,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x333331392E38383B323233322E3437323B333331392E38383B323131332E3437323B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,Spray Insulation 1006,1,3,20,-1,0,07 Insulation,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x333331392E38383B323131332E3437323B333332382E3537343B323131352E3830323B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,Spray Insulation 1006,1,3,20,-1,0,07 Insulation,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x333332382E3537343B323131352E3830323B333332382E3537343B323034302E3830323B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,Spray Insulation 1006,1,3,20,-1,0,07 Insulation,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x333332382E3537343B323034302E3830323B333330362E3537343B323034302E3830323B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,Spray Insulation 1006,1,3,20,-1,0,07 Insulation,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x333330362E3537343B323034302E3830323B333330362E3537343B313932392E3830323B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,Spray Insulation 1006,1,3,20,-1,0,07 Insulation,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x333330362E3537343B313932392E3830323B333332392E3537343B313932392E3830323B300A,0,0,0,0.138117284,1,0
Parcel U Jamaica Plain 4-15-2016 CC,1053,111546,G:\Projects\2016\Precon\16019 Parcel U JAMAICA PLAIN MA (community blders)\00 PROJECT DOCUMENTS\001 MOST CURRENT DWGS\Architectural\Converted\A1.02-SECOND-FLOOR-PLAN-Rev.0(1).tif,Spray Insulation 1006,1,3,20,-1,0,07 Insulation,A1.02-SECOND-FLOOR-PLAN-Rev.0.pdf,0,42,30,0.125,12,111546,0x333332392E3537343B313932392E3830323B333332392E3537343B313438392E3830323B300A,0,0,0,0.138117284,1,0
